meal_id	meal_name	meal_type	diet_type	prep_time_min	ingredients
5019	Eggs (Mushrooms + Onion) + toast	breakfast	non-vegetarian	12	[{"id":82,"g":120},{"id":64,"g":100},{"id":59,"g":60},{"id":8,"g":70}]
5020	Eggs (Spinach + Tomato)	breakfast	non-vegetarian	12	[{"id":82,"g":120},{"id":56,"g":60},{"id":53,"g":80}]
5021	Eggs (Spinach + Tomato) + toast	breakfast	non-vegetarian	12	[{"id":82,"g":120},{"id":56,"g":60},{"id":53,"g":80},{"id":8,"g":70}]
5022	Eggs + avocado toast + spinach	breakfast	non-vegetarian	10	[{"id":8,"g":80},{"id":82,"g":120},{"id":32,"g":60},{"id":56,"g":50}]
5023	Almond Milk Smoothie (Apple + Pea Protein + Kale)	breakfast	vegan	7	[{"id":5,"g":250},{"id":43,"g":120},{"id":99,"g":25},{"id":62,"g":50}]
5024	Almond Milk Smoothie (Apple + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":5,"g":250},{"id":43,"g":120},{"id":99,"g":25},{"id":56,"g":50}]
5025	Almond Milk Smoothie (Apple + Pea Protein)	breakfast	vegan	7	[{"id":5,"g":250},{"id":43,"g":120},{"id":99,"g":25}]
5026	Almond Milk Smoothie (Banana + Pea Protein + Kale)	breakfast	vegan	7	[{"id":5,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":62,"g":50}]
5027	Almond Milk Smoothie (Banana + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":5,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":56,"g":50}]
5028	Almond Milk Smoothie (Banana + Pea Protein)	breakfast	vegan	7	[{"id":5,"g":250},{"id":42,"g":120},{"id":99,"g":25}]
5029	Almond Milk Smoothie (Blueberries + Pea Protein + Kale)	breakfast	vegan	7	[{"id":5,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":62,"g":50}]
5030	Almond Milk Smoothie (Blueberries + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":5,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":56,"g":50}]
5031	Almond Milk Smoothie (Blueberries + Pea Protein)	breakfast	vegan	7	[{"id":5,"g":250},{"id":46,"g":100},{"id":99,"g":25}]
5032	Almond Milk Smoothie (Mango + Pea Protein + Kale)	breakfast	vegan	7	[{"id":5,"g":250},{"id":49,"g":100},{"id":99,"g":25},{"id":62,"g":50}]
5033	Almond Milk Smoothie (Mango + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":5,"g":250},{"id":49,"g":100},{"id":99,"g":25},{"id":56,"g":50}]
5034	Almond Milk Smoothie (Mango + Pea Protein)	breakfast	vegan	7	[{"id":5,"g":250},{"id":49,"g":100},{"id":99,"g":25}]
5035	Almond Milk Smoothie (Strawberries + Pea Protein + Kale)	breakfast	vegan	7	[{"id":5,"g":250},{"id":45,"g":100},{"id":99,"g":25},{"id":62,"g":50}]
5036	Almond Milk Smoothie (Strawberries + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":5,"g":250},{"id":45,"g":100},{"id":99,"g":25},{"id":56,"g":50}]
5037	Almond Milk Smoothie (Strawberries + Pea Protein)	breakfast	vegan	7	[{"id":5,"g":250},{"id":45,"g":100},{"id":99,"g":25}]
5038	Chia Pudding (Almond Milk + Apple)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":43,"g":140}]
5039	Chia Pudding (Almond Milk + Banana)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":42,"g":120}]
5040	Chia Pudding (Almond Milk + Blueberries)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":46,"g":100}]
5041	Chia Pudding (Almond Milk + Mango)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":49,"g":110}]
5042	Chia Pudding (Almond Milk + Peach)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":50,"g":130}]
5043	Chia Pudding (Almond Milk + Pineapple)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":48,"g":120}]
5044	Chia Pudding (Almond Milk + Strawberries)	breakfast	vegan	8	[{"id":5,"g":250},{"id":18,"g":25},{"id":45,"g":120}]
5045	Chia Pudding (Soy Milk + Apple)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":43,"g":140}]
5046	Chia Pudding (Soy Milk + Banana)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":42,"g":120}]
5047	Chia Pudding (Soy Milk + Blueberries)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":46,"g":100}]
5048	Chia Pudding (Soy Milk + Mango)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":49,"g":110}]
5049	Chia Pudding (Soy Milk + Peach)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":50,"g":130}]
5050	Chia Pudding (Soy Milk + Pineapple)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":48,"g":120}]
5051	Chia Pudding (Soy Milk + Strawberries)	breakfast	vegan	8	[{"id":6,"g":250},{"id":18,"g":25},{"id":45,"g":120}]
5052	Overnight Oats (Almond Milk + Apple + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":43,"g":140},{"id":18,"g":12}]
5053	Overnight Oats (Almond Milk + Apple + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":43,"g":140},{"id":19,"g":10}]
5054	Overnight Oats (Almond Milk + Banana + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":42,"g":120},{"id":18,"g":12}]
5055	Overnight Oats (Almond Milk + Banana + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":42,"g":120},{"id":19,"g":10}]
5056	Overnight Oats (Almond Milk + Blueberries + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":46,"g":100},{"id":18,"g":12}]
5057	Overnight Oats (Almond Milk + Blueberries + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":46,"g":100},{"id":19,"g":10}]
5058	Overnight Oats (Almond Milk + Mango + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":49,"g":110},{"id":18,"g":12}]
5059	Overnight Oats (Almond Milk + Mango + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":49,"g":110},{"id":19,"g":10}]
5060	Overnight Oats (Almond Milk + Peach + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":50,"g":130},{"id":18,"g":12}]
5061	Overnight Oats (Almond Milk + Peach + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":50,"g":130},{"id":19,"g":10}]
5062	Overnight Oats (Almond Milk + Pineapple + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":48,"g":120},{"id":18,"g":12}]
5063	Overnight Oats (Almond Milk + Pineapple + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":48,"g":120},{"id":19,"g":10}]
5064	Overnight Oats (Almond Milk + Strawberries + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":45,"g":120},{"id":18,"g":12}]
5065	Overnight Oats (Almond Milk + Strawberries + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":5,"g":220},{"id":45,"g":120},{"id":19,"g":10}]
5066	Overnight Oats (Soy Milk + Apple + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":43,"g":140},{"id":18,"g":12}]
5067	Overnight Oats (Soy Milk + Apple + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":43,"g":140},{"id":19,"g":10}]
5068	Overnight Oats (Soy Milk + Banana + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":42,"g":120},{"id":18,"g":12}]
5069	Overnight Oats (Soy Milk + Banana + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":42,"g":120},{"id":19,"g":10}]
5070	Overnight Oats (Soy Milk + Blueberries + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":46,"g":100},{"id":18,"g":12}]
5071	Overnight Oats (Soy Milk + Blueberries + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":46,"g":100},{"id":19,"g":10}]
5072	Overnight Oats (Soy Milk + Mango + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":49,"g":110},{"id":18,"g":12}]
5073	Overnight Oats (Soy Milk + Mango + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":49,"g":110},{"id":19,"g":10}]
5074	Overnight Oats (Soy Milk + Peach + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":50,"g":130},{"id":18,"g":12}]
5075	Overnight Oats (Soy Milk + Peach + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":50,"g":130},{"id":19,"g":10}]
5076	Overnight Oats (Soy Milk + Pineapple + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":48,"g":120},{"id":18,"g":12}]
5077	Overnight Oats (Soy Milk + Pineapple + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":48,"g":120},{"id":19,"g":10}]
5078	Overnight Oats (Soy Milk + Strawberries + Chia)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":45,"g":120},{"id":18,"g":12}]
5079	Overnight Oats (Soy Milk + Strawberries + Flax)	breakfast	vegan	8	[{"id":7,"g":65},{"id":6,"g":220},{"id":45,"g":120},{"id":19,"g":10}]
5080	Soy Milk Smoothie (Apple + Pea Protein + Kale)	breakfast	vegan	7	[{"id":6,"g":250},{"id":43,"g":120},{"id":99,"g":25},{"id":62,"g":50}]
5081	Soy Milk Smoothie (Apple + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":6,"g":250},{"id":43,"g":120},{"id":99,"g":25},{"id":56,"g":50}]
5082	Soy Milk Smoothie (Apple + Pea Protein)	breakfast	vegan	7	[{"id":6,"g":250},{"id":43,"g":120},{"id":99,"g":25}]
5083	Soy Milk Smoothie (Banana + Pea Protein + Kale)	breakfast	vegan	7	[{"id":6,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":62,"g":50}]
5084	Soy Milk Smoothie (Banana + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":6,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":56,"g":50}]
5085	Soy Milk Smoothie (Banana + Pea Protein)	breakfast	vegan	7	[{"id":6,"g":250},{"id":42,"g":120},{"id":99,"g":25}]
5086	Soy Milk Smoothie (Blueberries + Pea Protein + Kale)	breakfast	vegan	7	[{"id":6,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":62,"g":50}]
5087	Soy Milk Smoothie (Blueberries + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":6,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":56,"g":50}]
5088	Soy Milk Smoothie (Blueberries + Pea Protein)	breakfast	vegan	7	[{"id":6,"g":250},{"id":46,"g":100},{"id":99,"g":25}]
5089	Soy Milk Smoothie (Mango + Pea Protein + Kale)	breakfast	vegan	7	[{"id":6,"g":250},{"id":49,"g":100},{"id":99,"g":25},{"id":62,"g":50}]
5090	Soy Milk Smoothie (Mango + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":6,"g":250},{"id":49,"g":100},{"id":99,"g":25},{"id":56,"g":50}]
5091	Soy Milk Smoothie (Mango + Pea Protein)	breakfast	vegan	7	[{"id":6,"g":250},{"id":49,"g":100},{"id":99,"g":25}]
5092	Soy Milk Smoothie (Strawberries + Pea Protein + Kale)	breakfast	vegan	7	[{"id":6,"g":250},{"id":45,"g":100},{"id":99,"g":25},{"id":62,"g":50}]
5093	Soy Milk Smoothie (Strawberries + Pea Protein + Spinach)	breakfast	vegan	7	[{"id":6,"g":250},{"id":45,"g":100},{"id":99,"g":25},{"id":56,"g":50}]
5094	Soy Milk Smoothie (Strawberries + Pea Protein)	breakfast	vegan	7	[{"id":6,"g":250},{"id":45,"g":100},{"id":99,"g":25}]
5095	Toast + Almond Butter + Apple	breakfast	vegan	6	[{"id":8,"g":80},{"id":22,"g":18},{"id":43,"g":120}]
5096	Toast + Almond Butter + Banana	breakfast	vegan	6	[{"id":8,"g":80},{"id":22,"g":18},{"id":42,"g":100}]
5097	Toast + Almond Butter + Blueberries	breakfast	vegan	6	[{"id":8,"g":80},{"id":22,"g":18},{"id":46,"g":90}]
5098	Toast + Almond Butter + Mango	breakfast	vegan	6	[{"id":8,"g":80},{"id":22,"g":18},{"id":49,"g":100}]
5099	Toast + Peanut Butter + Apple	breakfast	vegan	6	[{"id":8,"g":80},{"id":21,"g":18},{"id":43,"g":120}]
5100	Toast + Peanut Butter + Banana	breakfast	vegan	6	[{"id":8,"g":80},{"id":21,"g":18},{"id":42,"g":100}]
5101	Toast + Peanut Butter + Blueberries	breakfast	vegan	6	[{"id":8,"g":80},{"id":21,"g":18},{"id":46,"g":90}]
5102	Toast + Peanut Butter + Mango	breakfast	vegan	6	[{"id":8,"g":80},{"id":21,"g":18},{"id":49,"g":100}]
5103	Tofu Scramble (Bell Peppers + Tomato)	breakfast	vegan	12	[{"id":77,"g":200},{"id":58,"g":90},{"id":53,"g":80},{"id":28,"g":5}]
5104	Tofu Scramble (Bell Peppers + Tomato) + toast	breakfast	vegan	12	[{"id":77,"g":200},{"id":58,"g":90},{"id":53,"g":80},{"id":28,"g":5},{"id":8,"g":70}]
5105	Tofu Scramble (Kale + Broccoli)	breakfast	vegan	12	[{"id":77,"g":200},{"id":62,"g":70},{"id":57,"g":80},{"id":28,"g":5}]
5106	Tofu Scramble (Kale + Broccoli) + toast	breakfast	vegan	12	[{"id":77,"g":200},{"id":62,"g":70},{"id":57,"g":80},{"id":28,"g":5},{"id":8,"g":70}]
5107	Tofu Scramble (Mushrooms + Onion)	breakfast	vegan	12	[{"id":77,"g":200},{"id":64,"g":100},{"id":59,"g":60},{"id":28,"g":5}]
5108	Tofu Scramble (Mushrooms + Onion) + toast	breakfast	vegan	12	[{"id":77,"g":200},{"id":64,"g":100},{"id":59,"g":60},{"id":28,"g":5},{"id":8,"g":70}]
5109	Tofu Scramble (Spinach + Tomato)	breakfast	vegan	12	[{"id":77,"g":200},{"id":56,"g":60},{"id":53,"g":80},{"id":28,"g":5}]
5110	Tofu Scramble (Spinach + Tomato) + toast	breakfast	vegan	12	[{"id":77,"g":200},{"id":56,"g":60},{"id":53,"g":80},{"id":28,"g":5},{"id":8,"g":70}]
5111	Vegan Protein Oats (Apple + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":43,"g":140},{"id":99,"g":25},{"id":18,"g":10}]
5112	Vegan Protein Oats (Apple + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":43,"g":140},{"id":99,"g":25},{"id":19,"g":10}]
5113	Vegan Protein Oats (Apple + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":43,"g":140},{"id":99,"g":25},{"id":20,"g":10}]
5114	Vegan Protein Oats (Banana + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":18,"g":10}]
5115	Vegan Protein Oats (Banana + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":19,"g":10}]
5116	Vegan Protein Oats (Banana + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":42,"g":120},{"id":99,"g":25},{"id":20,"g":10}]
5117	Vegan Protein Oats (Blueberries + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":18,"g":10}]
5118	Vegan Protein Oats (Blueberries + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":19,"g":10}]
5119	Vegan Protein Oats (Blueberries + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":46,"g":100},{"id":99,"g":25},{"id":20,"g":10}]
5120	Vegan Protein Oats (Mango + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":49,"g":110},{"id":99,"g":25},{"id":18,"g":10}]
5121	Vegan Protein Oats (Mango + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":49,"g":110},{"id":99,"g":25},{"id":19,"g":10}]
5122	Vegan Protein Oats (Mango + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":49,"g":110},{"id":99,"g":25},{"id":20,"g":10}]
5123	Vegan Protein Oats (Peach + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":50,"g":130},{"id":99,"g":25},{"id":18,"g":10}]
5124	Vegan Protein Oats (Peach + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":50,"g":130},{"id":99,"g":25},{"id":19,"g":10}]
5125	Vegan Protein Oats (Peach + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":50,"g":130},{"id":99,"g":25},{"id":20,"g":10}]
5126	Vegan Protein Oats (Pineapple + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":48,"g":120},{"id":99,"g":25},{"id":18,"g":10}]
5127	Vegan Protein Oats (Pineapple + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":48,"g":120},{"id":99,"g":25},{"id":19,"g":10}]
5128	Vegan Protein Oats (Pineapple + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":48,"g":120},{"id":99,"g":25},{"id":20,"g":10}]
5129	Vegan Protein Oats (Strawberries + Chia)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":45,"g":120},{"id":99,"g":25},{"id":18,"g":10}]
5130	Vegan Protein Oats (Strawberries + Flax)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":45,"g":120},{"id":99,"g":25},{"id":19,"g":10}]
5131	Vegan Protein Oats (Strawberries + Hemp Seeds)	breakfast	vegan	10	[{"id":7,"g":70},{"id":6,"g":250},{"id":45,"g":120},{"id":99,"g":25},{"id":20,"g":10}]
5132	Avocado Toast + cottage cheese + tomato	breakfast	vegetarian	8	[{"id":8,"g":80},{"id":32,"g":60},{"id":3,"g":120},{"id":53,"g":90}]
5133	Avocado Toast + feta + tomato	breakfast	vegetarian	8	[{"id":8,"g":80},{"id":32,"g":70},{"id":95,"g":35},{"id":53,"g":90}]
5134	Cottage Cheese Bowl (Apple + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":43,"g":140},{"id":23,"g":15}]
5135	Cottage Cheese Bowl (Apple + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":43,"g":140},{"id":18,"g":12}]
5136	Cottage Cheese Bowl (Apple + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":43,"g":140},{"id":19,"g":10}]
5137	Cottage Cheese Bowl (Apple + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":43,"g":140},{"id":20,"g":10}]
5138	Cottage Cheese Bowl (Apple + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":43,"g":140},{"id":26,"g":12}]
5139	Cottage Cheese Bowl (Apple + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":43,"g":140},{"id":24,"g":12}]
5140	Cottage Cheese Bowl (Banana + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":42,"g":120},{"id":23,"g":15}]
5141	Cottage Cheese Bowl (Banana + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":42,"g":120},{"id":18,"g":12}]
5142	Cottage Cheese Bowl (Banana + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":42,"g":120},{"id":19,"g":10}]
5143	Cottage Cheese Bowl (Banana + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":42,"g":120},{"id":20,"g":10}]
5144	Cottage Cheese Bowl (Banana + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":42,"g":120},{"id":26,"g":12}]
5145	Cottage Cheese Bowl (Banana + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":42,"g":120},{"id":24,"g":12}]
5146	Cottage Cheese Bowl (Blueberries + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":46,"g":100},{"id":23,"g":15}]
5147	Cottage Cheese Bowl (Blueberries + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":46,"g":100},{"id":18,"g":12}]
5148	Cottage Cheese Bowl (Blueberries + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":46,"g":100},{"id":19,"g":10}]
5149	Cottage Cheese Bowl (Blueberries + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":46,"g":100},{"id":20,"g":10}]
5150	Cottage Cheese Bowl (Blueberries + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":46,"g":100},{"id":26,"g":12}]
5151	Cottage Cheese Bowl (Blueberries + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":46,"g":100},{"id":24,"g":12}]
5152	Cottage Cheese Bowl (Mango + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":49,"g":110},{"id":23,"g":15}]
5153	Cottage Cheese Bowl (Mango + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":49,"g":110},{"id":18,"g":12}]
5154	Cottage Cheese Bowl (Mango + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":49,"g":110},{"id":19,"g":10}]
5155	Cottage Cheese Bowl (Mango + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":49,"g":110},{"id":20,"g":10}]
5156	Cottage Cheese Bowl (Mango + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":49,"g":110},{"id":26,"g":12}]
5157	Cottage Cheese Bowl (Mango + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":49,"g":110},{"id":24,"g":12}]
5158	Cottage Cheese Bowl (Peach + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":50,"g":130},{"id":23,"g":15}]
5159	Cottage Cheese Bowl (Peach + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":50,"g":130},{"id":18,"g":12}]
5160	Cottage Cheese Bowl (Peach + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":50,"g":130},{"id":19,"g":10}]
5161	Cottage Cheese Bowl (Peach + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":50,"g":130},{"id":20,"g":10}]
5162	Cottage Cheese Bowl (Peach + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":50,"g":130},{"id":26,"g":12}]
5163	Cottage Cheese Bowl (Peach + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":50,"g":130},{"id":24,"g":12}]
5164	Cottage Cheese Bowl (Pineapple + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":48,"g":120},{"id":23,"g":15}]
5165	Cottage Cheese Bowl (Pineapple + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":48,"g":120},{"id":18,"g":12}]
5166	Cottage Cheese Bowl (Pineapple + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":48,"g":120},{"id":19,"g":10}]
5167	Cottage Cheese Bowl (Pineapple + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":48,"g":120},{"id":20,"g":10}]
5168	Cottage Cheese Bowl (Pineapple + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":48,"g":120},{"id":26,"g":12}]
5169	Cottage Cheese Bowl (Pineapple + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":48,"g":120},{"id":24,"g":12}]
5170	Cottage Cheese Bowl (Strawberries + Almonds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":45,"g":120},{"id":23,"g":15}]
5171	Cottage Cheese Bowl (Strawberries + Chia)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":45,"g":120},{"id":18,"g":12}]
5172	Cottage Cheese Bowl (Strawberries + Flax)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":45,"g":120},{"id":19,"g":10}]
5173	Cottage Cheese Bowl (Strawberries + Hemp Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":45,"g":120},{"id":20,"g":10}]
5174	Cottage Cheese Bowl (Strawberries + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":45,"g":120},{"id":26,"g":12}]
5175	Cottage Cheese Bowl (Strawberries + Walnuts)	breakfast	vegetarian	5	[{"id":3,"g":220},{"id":45,"g":120},{"id":24,"g":12}]
5176	Greek Yogurt Bowl (Apple + Almonds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":43,"g":140},{"id":23,"g":15}]
5177	Greek Yogurt Bowl (Apple + Chia)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":43,"g":140},{"id":18,"g":12}]
5178	Greek Yogurt Bowl (Apple + Flax)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":43,"g":140},{"id":19,"g":10}]
5179	Greek Yogurt Bowl (Apple + Hemp Seeds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":43,"g":140},{"id":20,"g":10}]
5180	Greek Yogurt Bowl (Apple + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":43,"g":140},{"id":26,"g":12}]
5181	Greek Yogurt Bowl (Apple + Walnuts)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":43,"g":140},{"id":24,"g":12}]
5182	Greek Yogurt Bowl (Banana + Almonds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":42,"g":120},{"id":23,"g":15}]
5183	Greek Yogurt Bowl (Banana + Chia)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":42,"g":120},{"id":18,"g":12}]
5184	Greek Yogurt Bowl (Banana + Flax)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":42,"g":120},{"id":19,"g":10}]
5185	Greek Yogurt Bowl (Banana + Hemp Seeds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":42,"g":120},{"id":20,"g":10}]
5186	Greek Yogurt Bowl (Banana + Pumpkin Seeds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":42,"g":120},{"id":26,"g":12}]
5187	Greek Yogurt Bowl (Banana + Walnuts)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":42,"g":120},{"id":24,"g":12}]
5188	Greek Yogurt Bowl (Blueberries + Almonds)	breakfast	vegetarian	5	[{"id":1,"g":240},{"id":46,"g":100},{"id":23,"g":15}]
